lemma,extract_reference_id,tokenisation_method_id,gender,noun_case,noun_number,most_common_translation,cumulative_confidence,version_1974_translation,english_translation
χώρα,269,unigram,feminine,accusative,singular,kadofiging,1.0659731777147818,kadofiging,"country, countryside"
ὄχλος,53,unigram,masculine,accusative,plural,yangkarasasu'nanga,1.1077720228545629,yangkarasasu'nanga,crowd
ὄχλος,10,unigram,masculine,accusative,singular,kabi'mo,1.2560113295461095,kabi'mo,crowd
ὄχλος,97,unigram,masculine,nominative,plural,kabi'mo,1.193740563383714,kabi'mo,crowd
ὄχλος,261,unigram,masculine,nominative,singular,kabi'mo,2.1774376977991348,kabi'mo,crowd
θυγάτηρ,292,unigram,feminine,nominative,singular,ibingini,1.1766034873389213,ibingini,daughter
ἡμέρα,72,unigram,feminine,accusative,plural,kama,1.3326169269106296,kama,day
ἡμέρα,82,unigram,feminine,accusative,singular,tiim,1.0004123675028602,tiim,day
ἡμέρα,2,unigram,feminine,nominative,plural,mamareng,1.0123191547659531,mamareng,day
ἡμέρα,63,unigram,feminine,nominative,singular,tugunung,1.1083421270653309,tugunung,day
ὀφειλέτης,237,unigram,masculine,nominative,plural,dipmigu,1.0968336258900309,dipmigu,debtor
ὀφειλέτης,117,unigram,masculine,nominative,singular,milion,1.0968336258900309,milion,debtor
δαιμόνιον,28,unigram,neuter,accusative,plural,unggo,1.126933229618668,unggo,demon
δαιμόνιον,308,unigram,neuter,accusative,singular,unggo,1.0032957002723109,unggo,demon
δαιμόνιον,188,unigram,neuter,nominative,plural,unggo,1.0329009121048374,unggo,demon
δαιμόνιον,165,unigram,neuter,nominative,singular,unggo,1.0034023768171147,unggo,demon
δηνάριον,284,unigram,neuter,accusative,plural,dinau,1.3535268882370473,dinau,denarius (about a day's wages)
δηνάριον,156,unigram,neuter,accusative,singular,namni,1.079376732688106,namni,denarius (about a day's wages)
μαθητής,172,unigram,masculine,accusative,plural,arantagimni,4.819790400536837,arantagimni,disciple
μαθητής,315,unigram,masculine,accusative,singular,adita'sa,1.0415638754126746,adita'sa,disciple
μαθητής,255,unigram,masculine,nominative,plural,arantagimni,3.7085221671368034,arantagimni,disciple
μαθητής,313,unigram,masculine,nominative,singular,arantagimni,1.2884390006812352,arantagimni,disciple
νόσος,3,unigram,feminine,accusative,plural,kuni,1.1166245054296162,kuni,disease
νόσος,70,unigram,feminine,accusative,singular,ifakarenda,1.4428108943144415,ifakarenda,disease
περιστερά,96,unigram,feminine,accusative,plural,fatonaging,1.155624304304837,fatonaging,dove
περιστερά,50,unigram,feminine,accusative,singular,mimbep,1.0479201897061683,mimbep,dove
οὖς,143,unigram,neuter,accusative,plural,torik,1.274545457359301,torik,ear
οὖς,260,unigram,neuter,accusative,singular,nakni'ga,1.589498117977956,nakni'ga,ear
σεισμός,193,unigram,masculine,nominative,plural,kining,1.081849238917879,kining,"earthquakes, storm"
σεισμός,59,unigram,masculine,nominative,singular,kadofiinga,1.0495122590880188,kadofiinga,"earthquakes, storm"
τέλος,253,unigram,neuter,accusative,singular,ani,1.2822255127753073,ani,end
αἰών,225,unigram,masculine,accusative,plural,tangkunangni,1.2173510412186583,tangkunangni,eternity
αἰών,280,unigram,masculine,accusative,singular,fikifiki,1.001020605951246,fikifiki,eternity
ὀφθαλμός,21,unigram,masculine,accusative,plural,daga,1.7971466365777304,daga,eye
ὀφθαλμός,60,unigram,masculine,nominative,plural,dasi,1.4435675174813398,dasi,eye
ὀφθαλμός,277,unigram,masculine,nominative,singular,daga,1.4283351780880469,daga,eye
πρόσωπον,116,unigram,neuter,accusative,plural,wara'sining,1.0534332985670742,wara'sining,face
πρόσωπον,184,unigram,neuter,accusative,singular,mungkupnanga,1.3769453781066214,mungkupnanga,face
λιμός,6,unigram,feminine,nominative,plural,tugumung,1.1072286295467964,tugumung,famine
λιμός,130,unigram,masculine,nominative,singular,tugumung,1.214470186486858,tugumung,famine
γεωργός,236,unigram,masculine,nominative,plural,katatoranga,1.302054510723926,katatoranga,"farmer, tenant"
γεωργός,46,unigram,masculine,nominative,singular,minditing,1.1769871406573995,minditing,"farmer, tenant"
πατήρ,283,unigram,masculine,accusative,singular,sibeng,4.008104480539791,sibeng,father
πατήρ,291,unigram,masculine,nominative,plural,papase,1.7291774163141618,papase,father
πατήρ,179,unigram,masculine,nominative,singular,sibeng,3.8545945740674377,sibeng,father
σύνδουλος,138,unigram,masculine,accusative,plural,fatiangakasi,1.214470186486858,fatiangakasi,"fellow-servant, colleague"
σύνδουλος,85,unigram,masculine,accusative,singular,nakamguk,1.329581031396092,nakamguk,"fellow-servant, colleague"
σύνδουλος,295,unigram,masculine,nominative,plural,nakngama,1.0115244969469008,nakngama,"fellow-servant, colleague"
σύνδουλος,109,unigram,masculine,nominative,singular,tiptataregamotik,1.0968494350457272,tiptataregamotik,"fellow-servant, colleague"
ἀγρός,35,unigram,masculine,accusative,singular,kanesi'ga,1.1080978593710706,kanesi'ga,field
δάκτυλος,171,unigram,masculine,accusative,singular,sasaro,1.0947890250151646,sasaro,finger
ἰχθύς,147,unigram,masculine,accusative,plural,kafo,1.110504872953106,kafo,fish
ἰχθύς,183,unigram,masculine,accusative,singular,imiting,1.0287765017425792,imiting,fish
δίκτυον,104,unigram,neuter,accusative,plural,umben,1.1057798232564418,umben,fishing net
δίκτυον,191,unigram,neuter,accusative,singular,umben,1.3720028994650593,umben,fishing net
δίκτυον,166,unigram,neuter,nominative,plural,mamarenga,1.0968811244185397,mamarenga,fishing net
τροφή,303,unigram,feminine,accusative,singular,Kamiinga,1.214470186486858,Kamiinga,food
πούς,221,unigram,masculine,accusative,plural,kayong,1.4631376383720365,kayong,foot
καρπός,177,unigram,masculine,accusative,plural,kukyabinga,1.0620496160749329,kukyabinga,"fruit, crop, harvest"
καρπός,219,unigram,masculine,accusative,singular,mindip,1.731744225307576,mindip,"fruit, crop, harvest"
πλήρωμα,250,unigram,neuter,accusative,plural,ibiging,1.5085753424540282,ibiging,fullness
πλήρωμα,302,unigram,neuter,accusative,singular,muntofotang,1.2583489671290016,muntofotang,fullness
γενεά,251,unigram,feminine,accusative,plural,adisita'sa,1.060121819353417,adisita'sa,generation
γενεά,290,unigram,feminine,nominative,plural,14,1.0969501119257647,14,generation
γενεά,142,unigram,feminine,nominative,singular,sabarik,1.0933493722229055,sabarik,generation
δῶρον,282,unigram,neuter,accusative,plural,kangasi,1.2911055219342484,kangasi,gift
δῶρον,158,unigram,neuter,accusative,singular,ofa,2.1588363350994157,ofa,gift
ἡγεμών,12,unigram,masculine,accusative,singular,ninga,1.8639985200982927,ninga,"governor, ruler"
ἀσπασμός,294,unigram,masculine,accusative,plural,arengating,1.4446544699277881,arengating,greeting
ὁδηγός,4,unigram,masculine,nominative,singular,yangtintingning,1.5963271147559712,yangtintingning,guide
θρίξ,206,unigram,feminine,nominative,singular,sifikadani,1.0968652678672173,sifikadani,hair
χείρ,286,unigram,feminine,accusative,plural,kafaga,1.1304395984781972,kafaga,hand
χείρ,210,unigram,feminine,accusative,singular,kafong,1.4508561861487332,kafong,hand
κεφαλή,135,unigram,feminine,accusative,plural,yangara,1.155254976710506,yangara,head
κεφαλή,196,unigram,feminine,accusative,singular,kati,1.7652523011105392,kati,head
στάχυς,197,unigram,masculine,accusative,plural,seksi,1.375270265588524,seksi,head of grain
στάχυς,71,unigram,masculine,accusative,singular,Giranga,1.0968441627007843,Giranga,head of grain
καρδία,30,unigram,feminine,accusative,plural,waraga'sa,1.1302547747902838,waraga'sa,heart
καρδία,263,unigram,feminine,accusative,singular,wara,1.0251272218449308,wara,heart
καρδία,309,unigram,feminine,nominative,plural,ningwaraga'sa,1.0970840555352928,ningwaraga'sa,heart
καρδία,185,unigram,feminine,nominative,singular,sasuksi,1.540756691457335,sasuksi,heart
οὐρανός,7,unigram,masculine,accusative,plural,mimbe,1.097563773482071,mimbe,"heaven, sky"
οὐρανός,246,unigram,masculine,accusative,singular,kunim,1.2114074310809766,kunim,"heaven, sky"
οὐρανός,319,unigram,masculine,nominative,plural,Adenga,1.0605254032159974,Adenga,"heaven, sky"
οὐρανός,189,unigram,masculine,nominative,singular,kunim,1.5381601638418578,kunim,"heaven, sky"
ὥρα,24,unigram,feminine,nominative,singular,klok,1.0455995836111651,klok,hour
οἰκία,149,unigram,feminine,accusative,plural,iromanggakniabiting,1.0694177408123575,iromanggakniabiting,house
οἰκία,299,unigram,feminine,accusative,singular,yak,5.415873784680823,yak,house
οἶκος,20,unigram,masculine,accusative,singular,manggaknanga,1.2329560773112926,manggaknanga,"house, home"
κριτής,281,unigram,masculine,nominative,plural,Bielsebul,1.4470582242317842,Bielsebul,judge
κριτής,160,unigram,masculine,nominative,singular,jas,1.065341303224776,jas,judge
κλείς,153,unigram,feminine,accusative,singular,faisefiaming,1.4149783782692913,faisefiaming,key
βασιλεύς,54,unigram,masculine,accusative,singular,Sisa,1.063643667788353,Sisa,king
βασιλεία,76,unigram,feminine,accusative,plural,taramikaunga,1.097340531974649,taramikaunga,kingdom
βασιλεία,155,unigram,feminine,accusative,singular,bining,1.78234506127488,bining,kingdom
λύχνος,235,unigram,masculine,nominative,plural,kapmek,1.0600625736033868,kapmek,lamp
λύχνος,217,unigram,masculine,nominative,singular,diok,1.3866474403096414,diok,lamp
κλῆρος,93,unigram,masculine,accusative,plural,kat,1.0968441627007843,kat,"lots (casting of lots), inheritance"
