lemma,extract_reference_id,tokenisation_method_id,gender,noun_case,noun_number,most_common_translation,cumulative_confidence,version_2133_translation,version_2134_translation,version_2135_translation,version_2136_translation,english_translation
σκεῦος,120,unigram,neuter,nominative,plural,πράγματά,1.5662659382044286,,πράγματά,πράγματά,πράγματά,"possession, object, thing, jar, vessel"
δύναμις,99,unigram,feminine,accusative,plural,θαύματα,3.5200548608723,θαύματα,θαύματα,θαύματα,θαύματα,"power, ability, miracle"
δύναμις,44,unigram,feminine,accusative,singular,δύναμη,17.749247078788244,δύναμη,δύναμη,δύναμη,δύναμιν,"power, ability, miracle"
δύναμις,78,unigram,feminine,nominative,plural,,,δυνάμεις,θαύματα,θαύματα,δυνάμεις,"power, ability, miracle"
δύναμις,106,unigram,feminine,nominative,singular,δύναμη,13.720736348497523,δύναμη,δύναμη,δύναμη,δύναμις,"power, ability, miracle"
ἱερεύς,232,unigram,masculine,nominative,singular,ιερέας,6.055420778573432,ιερέας,ιερέας,ιερέας,Κατὰ,priest
φυλακή,22,unigram,feminine,accusative,singular,φυλακή,10.02047526248328,φυλακή,φυλακή,φυλακή,φυλακήν,prison
προφήτης,60,unigram,masculine,accusative,plural,προφήτες,58.99813102596239,προφήτες,προφήτες,προφήτες,προφήτας,prophet
προφήτης,188,unigram,masculine,accusative,singular,προφήτη,7.100705719661188,προφήτη,προφήτη,προφήτη,προφήτην,prophet
προφήτης,213,unigram,masculine,nominative,plural,προφήτες,17.445214388736478,προφήτες,προφήτες,προφήτες,προφῆται,prophet
προφήτης,257,unigram,masculine,nominative,singular,προφήτης,320.003679866585,προφήτης,προφήτης,προφήτης,προφήτης,prophet
βαλλάντιον,17,unigram,neuter,accusative,singular,σακίδιο,1.6101060614840708,βαλάντιο,σακίδιο,σακίδιο,βαλάντιον,purse
ποταμός,116,unigram,masculine,nominative,plural,ποτάμια,3.59783405843732,ποτάμια,ποτάμια,ποτάμια,ποταμοὶ,river
ποταμός,158,unigram,masculine,nominative,singular,ποταμὸς,1.525354062254399,,,,ποταμὸς,river
λῃστής,40,unigram,masculine,accusative,plural,ληστές,3.999795658923141,,ληστές,ληστές,ληστάς,robber
λῃστής,338,unigram,masculine,accusative,singular,Ληστής,1.1688218676206783,,Ληστής,Ληστής,,robber
λῃστής,317,unigram,masculine,nominative,plural,ληστές,7.503167600045881,ληστές,ληστές,ληστές,λησταί,robber
λῃστής,147,unigram,masculine,nominative,singular,ληστής,7.999386984598604,ληστής,ληστής,ληστής,λῃστής,robber
ἄρχων,193,unigram,masculine,accusative,plural,συγκάλεσε,2.032659287014373,συγκάλεσε,συγκάλεσε,συγκάλεσε,συνεκάλεσε,ruler
ἄρχων,64,unigram,masculine,nominative,plural,άρχοντες,8.449260664098917,άρχοντες,άρχοντες,άρχοντες,ἄρχοντες,ruler
ἄρχων,311,unigram,masculine,nominative,singular,άρχοντας,17.09997345317303,άρχοντας,άρχοντας,άρχοντας,ἄρχων,ruler
ἀκοή,7,unigram,feminine,accusative,plural,φήμες,1.0647463382385278,φήμες,,,,rumor
ἀκοή,72,unigram,feminine,accusative,singular,τετράρχης,1.7042800253714874,τετράρχης,τετράρχης,τετράρχης,φήμην,rumor
ἀκοή,152,unigram,feminine,nominative,plural,κανονικά,1.2013953022722905,,κανονικά,κανονικά,,rumor
ἀκοή,327,unigram,feminine,nominative,singular,φήμη,2.427089579315891,φήμη,φήμη,φήμη,διαδόθηκε,rumor
διάκονος,207,unigram,masculine,nominative,plural,υπεύθυνος,1.2013845589884997,,υπεύθυνος,υπεύθυνος,,"servant, minister, deacon"
διάκονος,87,unigram,masculine,nominative,singular,υπηρέτης,7.858421958168039,υπηρέτης,υπηρέτης,υπηρέτης,ὑπηρέτης,"servant, minister, deacon"
δοῦλος,199,unigram,masculine,accusative,plural,δούλους,771.4493877401861,δούλους,δούλους,δούλους,δούλους,"servant, slave"
δοῦλος,25,unigram,masculine,accusative,singular,δούλο,42.62937127925165,δούλο,δούλο,δούλο,δοῦλον,"servant, slave"
δοῦλος,96,unigram,masculine,nominative,plural,δούλοι,27.493728197363193,δούλοι,δούλοι,δούλοι,δοῦλοι,"servant, slave"
δοῦλος,194,unigram,masculine,nominative,singular,δούλος,24.488649046755818,δούλος,δούλος,δούλος,δοῦλος,"servant, slave"
πρόβατον,321,unigram,neuter,accusative,plural,πρόβατα,226.37196948568666,πρόβατα,πρόβατα,πρόβατα,πρόβατα,sheep
ποιμήν,240,unigram,masculine,nominative,plural,βοσκοί,7.699296027721401,ποιμένες,βοσκοί,βοσκοί,βοσκοὶ,"shepherd, pastor"
ποιμήν,281,unigram,masculine,nominative,singular,βοσκός,1.6756803433768082,ποιμένας,βοσκός,βοσκός,βοσκὸς,"shepherd, pastor"
σημεῖον,130,unigram,neuter,accusative,plural,θαύματα,9.140387929258821,θαύματα,θαύματα,θαύματα,θαύματα,sign
σημεῖον,119,unigram,neuter,accusative,singular,σημάδι,1.8456373509552515,σημείο,σημάδι,σημάδι,θαῦμα,sign
σημεῖον,41,unigram,neuter,nominative,plural,παρουσιαστούν,1.2460016633925108,σημεία,παρουσιαστούν,παρουσιαστούν,σημεῖα,sign
σημεῖον,86,unigram,neuter,nominative,singular,σημάδι,8.147937129087603,σημείο,σημάδι,σημάδι,σημεῖον,sign
δραχμή,160,unigram,feminine,accusative,singular,χάσει,1.1084779361251977,δραχμή,χάσει,χάσει,βρῇ,"silver coin, drachma"
ἀργύριον,204,unigram,neuter,accusative,plural,αργύρια,13.914825322738393,αργύρια,αργύρια,αργύρια,ἀργύρια,"silver, money"
ἀργύριον,330,unigram,neuter,accusative,singular,χρήματα,8.543096017245288,ασήμι,χρήματα,χρήματα,χρήματα,"silver, money"
ἁμαρτία,276,unigram,feminine,accusative,plural,αμαρτίες,5.861486865322312,αμαρτίες,αμαρτίες,αμαρτίες,ἁμαρτίες,sin
ἁμαρτία,209,unigram,feminine,accusative,singular,αμαρτία,5.293405816428716,αμαρτία,αμαρτία,αμαρτία,ἁμαρτίαν,sin
ἁμαρτία,285,unigram,feminine,nominative,plural,αμαρτίες,9.340838359567472,αμαρτίες,αμαρτίες,αμαρτίες,συγχωροῦνται,sin
ἁμαρτία,282,unigram,feminine,nominative,singular,,,αμαρτία,,,ἁμαρτία,sin
ἀδελφή,308,unigram,feminine,accusative,plural,αδερφές,1.5323447632145433,αδελφές,αδερφές,αδερφές,ἀδελφοὺς,sister
ἀδελφή,125,unigram,feminine,accusative,singular,αδερφή,3.9997953154439863,αδελφή,αδερφή,αδερφή,ἀδελφήν,sister
ἀδελφή,18,unigram,feminine,nominative,plural,αδερφές,2.5919340151133015,αδελφές,αδερφές,αδερφές,ἀδελφές,sister
ἀδελφή,307,unigram,feminine,nominative,singular,αδερφή,12.599036678822594,αδελφή,αδερφή,αδερφή,ἀδελφὴ,sister
ῥάπισμα,142,unigram,neuter,accusative,plural,Ζήτω,1.4702281696327348,,Ζήτω,Ζήτω,,"slap, strike, hit"
ῥάπισμα,268,unigram,neuter,accusative,singular,ράπισμα,1.096057314542422,,,,ράπισμα,"slap, strike, hit"
πλοιάριον,129,unigram,neuter,nominative,singular,πλοιάριο,1.8176935861472152,μικρό,πλοιάριο,πλοιάριο,πλοιάριον,small boat
ὀψάριον,250,unigram,neuter,accusative,singular,ψάρι,3.950381055685618,ψάρι,ψάρι,ψάρι,ψάρι,small fish
υἱός,46,unigram,masculine,accusative,plural,γιους,3.707605848609632,γιους,γιους,γιους,Ζεβεδαίου,son
υἱός,118,unigram,masculine,accusative,singular,Υιό,1.064589637055007,Yιό,Υιό,Υιό,Υἱὸν,son
υἱός,121,unigram,masculine,nominative,plural,άδικο,1.1423850759300074,γιοι,άδικο,άδικο,υἱοὶ,son
υἱός,201,unigram,masculine,nominative,singular,Υιός,3.275392151074704,Yιός,Υιός,Υιός,Υἱὸς,son
ψυχή,215,unigram,feminine,accusative,plural,σώσετε,1.2016873129643935,αποκτήστε,σώσετε,σώσετε,κερδίσετε,"soul, life"
ψυχή,279,unigram,feminine,accusative,singular,ζωή,6.793716156958541,ψυχή,ζωή,ζωή,ζωήν,"soul, life"
ἀστήρ,291,unigram,masculine,nominative,plural,άστρα,1.122614852308986,αστέρια,άστρα,άστρα,οὐράνιαι,star
λίθος,295,unigram,masculine,accusative,plural,πέτρες,1.9999483947157184,πέτρες,,,,stone
λίθος,35,unigram,masculine,accusative,singular,πέτρα,42.77909307583664,πέτρα,πέτρα,πέτρα,λίθον,stone
λίθος,128,unigram,masculine,nominative,plural,πέτρες,19.848405642990393,πέτρες,πέτρες,πέτρες,πέτρες,stone
λίθος,39,unigram,masculine,nominative,singular,πέτρα,6.445720069570799,πέτρα,πέτρα,πέτρα,γκρεμισθῇ,stone
συναγωγή,238,unigram,feminine,accusative,plural,συναγωγές,5.059572319395474,συναγωγές,συναγωγές,συναγωγές,συναγωγὰς,synagogue
συναγωγή,332,unigram,feminine,accusative,singular,συναγωγή,27.941653312399215,συναγωγή,συναγωγή,συναγωγή,συναγωγὴν,synagogue
τράπεζα,184,unigram,feminine,accusative,plural,αργυραμοιβών,1.7581242627944926,,αργυραμοιβών,αργυραμοιβών,,table
τράπεζα,131,unigram,feminine,accusative,singular,τράπεζα,1.0960768946513286,τράπεζα,,,,table
τάλαντον,68,unigram,neuter,accusative,plural,τάλαντα,31.182084443200488,τάλαντα,τάλαντα,τάλαντα,τάλαντα,talent (weight and monetary unit: around 20 years' wages)
τάλαντον,217,unigram,neuter,accusative,singular,τάλαντο,6.618482957417846,τάλαντο,τάλαντο,τάλαντο,τάλαντον,talent (weight and monetary unit: around 20 years' wages)
φόρος,286,unigram,masculine,accusative,singular,φόρο,1.1613026128296644,φόρο,,,,tax
τελώνης,178,unigram,masculine,nominative,plural,τελώνες,57.92887605741596,τελώνες,τελώνες,τελώνες,τελῶναι,tax collector
τελώνης,69,unigram,masculine,nominative,singular,τελώνης,16.696857746599356,τελώνης,τελώνης,τελώνης,τελώνης,tax collector
γραμματεύς,336,unigram,masculine,nominative,plural,γραμματείς,27.5351703425908,γραμματείς,γραμματείς,γραμματείς,γραμματεῖς,"teacher, expert in the law, scholar, scribe"
γραμματεύς,202,unigram,masculine,nominative,singular,γραμματέας,15.002116292549601,γραμματέας,γραμματέας,γραμματέας,γραμματεύς,"teacher, expert in the law, scholar, scribe"
κλέπτης,80,unigram,masculine,nominative,plural,κλέφτες,3.5978588830482203,κλέφτες,κλέφτες,κλέφτες,κλέπται,thief
κλέπτης,216,unigram,masculine,nominative,singular,κλέφτης,30.670136578742564,κλέφτης,κλέφτης,κλέφτης,κλέπτης,thief
διαλογισμός,292,unigram,masculine,accusative,plural,σκέψεις,2.507713487597004,σκέψεις,,,σκέψεις,"thought, argument"
διαλογισμός,135,unigram,masculine,accusative,singular,,,συλλογισμό,,,σκέψιν,"thought, argument"
διαλογισμός,111,unigram,masculine,nominative,plural,καρδιά,2.0050073969161977,συλλογισμοί,καρδιά,καρδιά,σκέψεις,"thought, argument"
διαλογισμός,284,unigram,masculine,nominative,singular,συζήτηση,1.1226489198851297,συλλογισμός,συζήτηση,συζήτηση,συζήτησις,"thought, argument"
θρόνος,229,unigram,masculine,accusative,singular,,,θρόνο,,,θρόνον,throne
χρόνος,261,unigram,masculine,accusative,plural,διηγείται,1.3489075273599913,πολύν,διηγείται,διηγείται,Ἄρχισε,time
χρόνος,221,unigram,masculine,accusative,singular,καιρό,8.864591837512352,καιρό,καιρό,καιρό,χρόνον,time
καιρός,133,unigram,masculine,nominative,singular,έφτασε,1.4246614067729544,καιρός,έφτασε,έφτασε,καιρὸς,"time, right time"
τάφος,165,unigram,masculine,accusative,singular,τάφο,3.4704602469952253,τάφο,τάφο,τάφο,τάφον,"tomb, grave"
μνημεῖον,13,unigram,neuter,accusative,plural,Αλίμονό,1.4056202531338085,κτίζετε,Αλίμονό,Αλίμονό,τάφους,"tomb, grave"
μνημεῖον,16,unigram,neuter,accusative,singular,μνήμα,14.335854415264233,τάφο,μνήμα,μνήμα,μνῆμα,"tomb, grave"
μνημεῖον,76,unigram,neuter,nominative,plural,τάφοι,1.1064171392539193,τάφοι,,,,"tomb, grave"
μνημεῖον,254,unigram,neuter,nominative,singular,μνήμα,2.8729494108277573,τάφος,μνήμα,μνήμα,,"tomb, grave"
θησαυρός,92,unigram,masculine,accusative,plural,θησαυρούς,3.30024466081753,θησαυρούς,θησαυρούς,θησαυρούς,,treasure
θησαυρός,210,unigram,masculine,accusative,singular,φτωχούς,1.3789065547546457,θησαυρό,φτωχούς,φτωχούς,θησαυρὸν,treasure
δένδρον,85,unigram,neuter,accusative,plural,δέντρα,3.562732920143763,Bλέπω,δέντρα,δέντρα,δένδρα,tree	
δένδρον,74,unigram,neuter,accusative,singular,δέντρο,7.999386727302836,δέντρο,δέντρο,δέντρο,δένδρον,tree	
κώμη,260,unigram,feminine,accusative,plural,χωριά,8.889248421273258,κωμοπόλεις,χωριά,χωριά,χωριὰ,village
κώμη,53,unigram,feminine,accusative,singular,χωριό,26.33866039420715,κωμόπολη,χωριό,χωριό,χωριὸ,village
παρθένος,274,unigram,feminine,nominative,plural,παρθένες,7.125631964849607,παρθένες,παρθένες,παρθένες,παρθένοι,virgin
φωνή,318,unigram,feminine,nominative,singular,φωνή,14.771362122120367,φωνή,φωνή,φωνή,φωνὴ,voice or sound
πόλεμος,252,unigram,masculine,accusative,plural,ακούσετε,1.8414135486201755,,ακούσετε,ακούσετε,πολέμους,war
ὕδωρ,337,unigram,neuter,accusative,plural,νερά,12.199619893193177,νερά,νερά,νερά,νερά,water
ὕδωρ,89,unigram,neuter,accusative,singular,νερό,147.23551733063647,νερό,νερό,νερό,νερὸ,water
ὕδωρ,104,unigram,neuter,nominative,singular,νερό,19.811873501014816,νερό,νερό,νερό,νερὸ,water
ὑδρία,108,unigram,feminine,accusative,singular,στάμνα,4.7869258983480405,στάμνα,στάμνα,στάμνα,στάμνα,water jar
ὁδός,253,unigram,feminine,accusative,plural,,,δρόμους,γεμίσει,γεμίσει,δρόμους,way
ὁδός,134,unigram,feminine,accusative,singular,δρόμο,176.77546592506403,δρόμο,δρόμο,δρόμο,δρόμον,way
γάμος,154,unigram,masculine,accusative,plural,,,γάμους,γάμο,γάμο,γάμους,wedding
γάμος,233,unigram,masculine,accusative,singular,προσκαλεσμένος,1.2930737019890726,,,,προσκαλεσμένος,wedding
γυνή,170,unigram,feminine,accusative,singular,γυναίκα,81.14364823744133,γυναίκα,γυναίκα,γυναίκα,γυναῖκα,"wife, woman"
γυνή,112,unigram,feminine,nominative,plural,γυναίκες,9.358376158153005,γυναίκες,γυναίκες,γυναίκες,γυναῖκες,"wife, woman"
γυνή,117,unigram,feminine,nominative,singular,γυναίκα,252.40794190120877,γυναίκα,γυναίκα,γυναίκα,γυναῖκα,"wife, woman"
ἄνεμος,8,unigram,masculine,nominative,plural,άνεμοι,3.5979833617669765,άνεμοι,άνεμοι,άνεμοι,ἄνεμοι,wind
ἄνεμος,66,unigram,masculine,nominative,singular,άνεμος,22.361236144398703,άνεμος,άνεμος,άνεμος,ἄνεμος,wind
πνεῦμα,305,unigram,neuter,accusative,plural,πνεύματα,1.5324679050851495,,,,πνεύματα,"wind, breath, spirit"
πνεῦμα,159,unigram,neuter,accusative,singular,Πνεύμα,3.146968252315733,Πνεύμα,Πνεύμα,Πνεύμα,Πνεῦμα,"wind, breath, spirit"
πνεῦμα,10,unigram,neuter,nominative,plural,,,πνεύματα,δαιμονικά,δαιμονικά,πνεύματα,"wind, breath, spirit"
πνεῦμα,21,unigram,neuter,nominative,singular,Πνεύμα,1.5502558052898825,πνεύμα,Πνεύμα,Πνεύμα,Πνεῦμα,"wind, breath, spirit"
κοιλία,273,unigram,feminine,nominative,singular,θήλασε,1.201438326446709,,θήλασε,θήλασε,,"womb, stomach, source of feelings and emotions"
ῥῆμα,176,unigram,neuter,accusative,plural,λόγια,56.479866168467616,λόγια,λόγια,λόγια,λόγια,word
ῥῆμα,156,unigram,neuter,accusative,singular,λόγο,2.361417574254574,λόγο,,,,word
ῥῆμα,29,unigram,neuter,nominative,plural,λόγια,14.784279862533104,λόγια,λόγια,λόγια,λόγια,word
ῥῆμα,325,unigram,neuter,nominative,singular,,,λόγος,,,πρᾶγμα,word
λόγος,157,unigram,masculine,accusative,plural,λόγια,10.955192346868639,λόγια,λόγια,λόγια,λόγους,word
λόγος,148,unigram,masculine,accusative,singular,λόγο,110.84099876486734,λόγο,λόγο,λόγο,λόγον,word
λόγος,144,unigram,masculine,nominative,plural,λόγια,1.5825574074613715,λόγια,λόγια,λόγια,λόγοι,word
λόγος,294,unigram,masculine,nominative,singular,λόγος,303.67709724711375,λόγος,λόγος,λόγος,λόγος,word
ἔργον,43,unigram,neuter,accusative,plural,έργα,89.33472100945339,έργα,έργα,έργα,ἔργα,work
ἔργον,90,unigram,neuter,accusative,singular,έργο,5.213590152526227,έργο,έργο,έργο,ἔργον,work
ἔργον,298,unigram,neuter,nominative,plural,έργα,9.871357907469603,έργα,έργα,έργα,ἔργα,work
ἔργον,272,unigram,neuter,nominative,singular,απεσταλμένο,1.4653086827742108,έργο,απεσταλμένο,απεσταλμένο,Τοῦτο,work
ἐργάτης,137,unigram,masculine,nominative,plural,εργάτες,4.0822033705085525,εργάτες,εργάτες,εργάτες,ἐργάται,worker
ἐργάτης,203,unigram,masculine,nominative,singular,εργάτη,1.7700653069006798,εργάτης,εργάτη,εργάτη,,worker
ἔτος,249,unigram,neuter,accusative,plural,χρόνια,245.80994015554177,χρόνια,χρόνια,χρόνια,χρόνια,year
ζεῦγος,243,unigram,neuter,accusative,singular,τρυγόνια,1.2013309189107515,,τρυγόνια,τρυγόνια,,"yoke, pair"
